,BrandClean,Recycled,Quantity,BottleType,Weight,Colour,Alcohol,SupplierCity,SupplierCountry,DestinationCity,DestinationCountry,Tonnage,Tonnage%PCR,Tonnage_PCR,SupLat,SupLong,DestLat,DestLong,ProductCode/SKU,Product name,Brand,Distance_km,EmissionFactor,Carbon_Impact_kgCO2,Carbon_Impact_tCO2,Brand_Carbon_Impact_t,Emission_Category
7625,Royal Stag,0.55,43920.0,18.0,190,Flint,Whisky,FIROZABAD,INDIA,Derabassi,INDIA,8.3448,4.58964,4.58964,27.1527986,78.3991439,30.5964,76.8433,BTRBNGEN04,GLASS BOTTLE_ROYAL STAG BARREL SELECT_180ml,ROYAL STAG BARREL SELECT,411.7739228089957,0.15,515.43,0.52,530.73,Very High
7626,Royal Stag,0.55,43920.0,18.0,170,Flint,Whisky,FIROZABAD,INDIA,Kanpur,INDIA,7.4664,4.10652,4.106520000000001,27.1527986,78.3991439,26.4609135,80.3217588,BTRSNOSC12,PLAIN BOTTLES - BULK_ROYAL STAG_180ml,ROYAL STAG,205.73238983849643,0.15,230.41,0.23,8615.19,Very High
7627,Royal Stag,100.0,43854.0,18.0,170,Flint,Whisky,DELHI,INDIA,Derabassi,INDIA,7.45518,0.0,745.518,28.6138954,77.2090057,30.5964,76.8433,BTRSNGEN29,PLAIN BOTTLES - BULK_ROYAL STAG_180ml,ROYAL STAG,223.26116642463285,0.15,249.67,0.25,8615.19,Very High
7628,Imperial Blue,100.0,43811.0,37.5,240,Flint,Whisky,YAMUNANAGAR,INDIA,Karnal ,INDIA,10.51464,0.0,1051.464,30.1231349,77.286329,29.6803266,76.9896254,BTIBPGEN27,GLASS BOTTLE_IMPERIAL BLUE_375ml,IMPERIAL BLUE,56.941563379269034,0.15,89.81,0.09,5136.66,Very High
7629,Imperial Blue,100.0,43778.0,18.0,145,Flint,Whisky,DELHI,INDIA,Karnal ,INDIA,6.34781,0.0,634.781,28.6138954,77.2090057,29.6803266,76.9896254,BTIBNGEN27,PLAIN BOTTLES - BULK_IMPERIAL BLUE_180ml,IMPERIAL BLUE,120.48031840598772,0.15,114.72,0.11,5136.66,Very High
7630,Blenders,0.55,43728.0,37.5,250,FLINT,WHISKY,FIROZABAD,INDIA,Hoogly,INDIA,10.932,6.0126,6.012600000000001,27.1527986,78.3991439,22.545643,88.31298178159038,BTBPPOSC12,GLASS BOTTLE_BLENDERS PRIDE_375ml,BLENDERS PRIDE,1123.2676406967214,0.05,613.98,0.61,2580.63,Very High
7631,Blenders,0.55,43720.0,18.0,170,Flint,Whisky,FIROZABAD,INDIA,Chomu,INDIA,7.4324,4.08782,4.087820000000001,27.1527986,78.3991439,27.1726642,75.720359,BTBPNGEN12,PLAIN BOTTLES - BULK_BLENDERS PRIDE_180ml,BLENDERS PRIDE,265.0207244751439,0.15,295.46,0.3,2580.63,Very High
7632,Blenders,0.35,43692.0,75.0,420,FLINT,WHISKY,VADODARA,INDIA,Hyderabad,INDIA,18.35064,6.422724,6.422723999999999,22.2973142,73.1942567,17.360589,78.4740613,BTBPQOSC12,GLASS BOTTLE_BLENDERS PRIDE_750ml,BLENDERS PRIDE,778.4975017786313,0.15,2142.89,2.14,2580.63,Very High
7633,Royal Stag,100.0,43689.0,37.5,280,Flint,Whisky,DELHI,INDIA,Karnal ,INDIA,12.23292,0.0,1223.292,28.6138954,77.2090057,29.6803266,76.9896254,BTRSPGEN29,GLASS BOTTLE_ROYAL STAG_375ml,ROYAL STAG,120.48031840598772,0.15,221.07,0.22,8615.19,Very High
7634,Blenders,0.57,43680.0,75.0,420,Flint,Whisky,FIROZABAD,INDIA,Itanagar,INDIA,18.3456,10.456992,10.456992,27.1527986,78.3991439,27.0979659,93.6237291,BTBPQOSC12,PLAIN BOTTLES - BULK_BLENDERS PRIDE_750ml,BLENDERS PRIDE,1505.7822499920424,0.05,1381.22,1.38,2580.63,Very High
7635,Imperial Blue,100.0,43676.0,37.5,240,FLINT,WHISKY,HYDERABAD,INDIA,Hyderabad,INDIA,10.48224,0.0,1048.224,17.360589,78.4740613,17.360589,78.4740613,BTIBPGEN27,GLASS BOTTLE_IMPERIAL BLUE_375ml,IMPERIAL BLUE,0.0,0.15,0.0,0.0,5136.66,Very High
7636,Imperial Blue,0.55,43608.0,75.0,400,Flint,Whisky,FIROZABAD,INDIA,Nalagarh,INDIA,17.4432,9.59376,9.59376,27.1527986,78.3991439,31.042466,76.7176443,BTIBQOSC07,PLAIN BOTTLES - BULK_IMPERIAL BLUE_750ml,IMPERIAL BLUE,462.317748622655,0.15,1209.65,1.21,5136.66,Very High
7637,Imperial Blue,0.35,43596.0,75.0,400,Flint,Whisky,KOLKATA,INDIA,Guwahati,INDIA,17.4384,6.10344,6.10344,22.5726459,88.3638953,26.1805978,91.753943,BTIBQOSC08,PLAIN BOTTLES - BULK_IMPERIAL BLUE_750ml,IMPERIAL BLUE,527.9881018853611,0.15,1381.09,1.38,5136.66,Very High
7638,Royal Stag,100.0,43511.0,37.5,280,FLINT,WHISKY,JAIPUR,INDIA,Chomu,INDIA,12.18308,0.0,1218.308,26.9154576,75.8189817,27.1726642,75.720359,BTRSPGEN29,GLASS BOTTLE_ROYAL STAG_375ml,ROYAL STAG,30.221894024437134,0.15,55.23,0.06,8615.19,Very High
7639,Blenders,0.57,43500.0,37.5,250,Flint,Whisky,FIROZABAD,INDIA,Kanpur,INDIA,10.875,6.19875,6.1987499999999995,27.1527986,78.3991439,26.4609135,80.3217588,BTBPPGEN12,GLASS BOTTLE_BLENDERS PRIDE_375ml,BLENDERS PRIDE,205.73238983849643,0.15,335.6,0.34,2580.63,Very High
7640,Blenders,0.15,43500.0,37.5,330,Flint,Whisky,BAHADURGARH,INDIA,Kanpur,INDIA,14.355,2.15325,2.15325,28.6933239,76.9332373,26.4609135,80.3217588,BTBRPGEN03,GLASS BOTTLE_BLENDERS PRIDE RESERVE COLLECTION_375ml,BLENDERS PRIDE RESERVE COLLECTION,416.08762840917893,0.15,895.94,0.9,436.98,High
7641,Blenders,0.15,43500.0,37.5,330,Flint,Whisky,BAHADURGARH,INDIA,Hyderabad,INDIA,14.355,2.15325,2.15325,28.6933239,76.9332373,17.360589,78.4740613,BTBRPGEN03,GLASS BOTTLE_BLENDERS PRIDE RESERVE COLLECTION_375ml,BLENDERS PRIDE RESERVE COLLECTION,1269.9201089540418,0.05,911.49,0.91,436.98,High
7642,Blenders,0.15,43500.0,37.5,330,Flint,Whisky,BAHADURGARH,INDIA,Bhubneshwar,INDIA,14.355,2.15325,2.15325,28.6933239,76.9332373,20.9603876,82.719444,BTBRPGEN03,GLASS BOTTLE_BLENDERS PRIDE RESERVE COLLECTION_375ml,BLENDERS PRIDE RESERVE COLLECTION,1038.9622547002339,0.05,745.72,0.75,436.98,High
7643,Blenders,0.15,43500.0,37.5,330,Flint,Whisky,BAHADURGARH,INDIA,Itanagar,INDIA,14.355,2.15325,2.15325,28.6933239,76.9332373,27.0979659,93.6237291,BTBRPGEN03,GLASS BOTTLE_BLENDERS PRIDE RESERVE COLLECTION_375ml,BLENDERS PRIDE RESERVE COLLECTION,1648.4424010205764,0.05,1183.17,1.18,436.98,High
7644,Blenders,0.15,43500.0,37.5,330,FLINT,WHISKY,BAHADURGARH,INDIA,Bhubneshwar,INDIA,14.355,2.15325,2.15325,28.6933239,76.9332373,20.9603876,82.719444,BTBRPGEN03,GLASS BOTTLE_BLENDERS PRIDE RESERVE COLLECTION_375ml,BLENDERS PRIDE RESERVE COLLECTION,1038.9622547002339,0.05,745.72,0.75,436.98,High
7645,Imperial Blue,100.0,43488.0,18.0,145,FLINT,WHISKY,JAIPUR,INDIA,Chomu,INDIA,6.30576,0.0,630.576,26.9154576,75.8189817,27.1726642,75.720359,BTIBNGEN27,GLASS BOTTLE_IMPERIAL BLUE_180ml,IMPERIAL BLUE,30.221894024437134,0.15,28.59,0.03,5136.66,Very High
7646,Chivas Regal,0.19,43472.0,70.0,500,FLINT,WHISKY,ALLOA,SCOTLAND,KILMALID,SCOTLAND,21.736,4.12984,4.12984,56.1156137,-3.7922423,56.6456489,-5.4313062,0HE90000,CXVG BOT 70 ES GLS LV,CHIVAS REGAL XV,116.85623911560447,0.15,381.0,0.38,0.38,Low
7647,Royal Stag,0.3,43440.0,75.0,480,Flint,Whisky,FIROZABAD,INDIA,Karnal ,INDIA,20.8512,6.25536,6.25536,27.1527986,78.3991439,29.6803266,76.9896254,BTRBQGEN04,PLAIN BOTTLES - BULK_ROYAL STAG BARREL SELECT_750ml,ROYAL STAG BARREL SELECT,313.0238140061687,0.15,979.04,0.98,530.73,Very High
7648,Royal Stag,0.415,43440.0,37.5,280,Flint,Whisky,FIROZABAD,INDIA,Itanagar,INDIA,12.1632,5.047728,5.047727999999999,27.1527986,78.3991439,27.0979659,93.6237291,BTRSPOSC12,GLASS BOTTLE_ROYAL STAG_375ml,ROYAL STAG,1505.7822499920424,0.05,915.76,0.92,8615.19,Very High
7649,Blenders,0.3,43440.0,75.0,420,FLINT,WHISKY,FIROZABAD,INDIA,Guwahati,INDIA,18.2448,5.47344,5.47344,27.1527986,78.3991439,26.1805978,91.753943,BTBPQOSC12,GLASS BOTTLE_BLENDERS PRIDE_750ml,BLENDERS PRIDE,1330.793921533599,0.05,1214.0,1.21,2580.63,Very High
7650,Imperial Blue,100.0,43433.0,37.5,240,FLINT,WHISKY,DELHI,INDIA,Karnal ,INDIA,10.42392,0.0,1042.392,28.6138954,77.2090057,29.6803266,76.9896254,BTIBPGEN27,GLASS BOTTLE_IMPERIAL BLUE_375ml,IMPERIAL BLUE,120.48031840598772,0.15,188.38,0.19,5136.66,Very High
7651,Imperial Blue,100.0,43430.0,37.5,240,Flint,Whisky,VARANASI,INDIA,Kanpur,INDIA,10.4232,0.0,1042.32,25.3356491,83.0076292,26.4609135,80.3217588,BTIBPGEN27,PLAIN BOTTLES - BULK_IMPERIAL BLUE_375ml,IMPERIAL BLUE,296.35865120305,0.15,463.35,0.46,5136.66,Very High
7652,100 Pipers,0.3,43400.0,75.0,430,Flint,Whisky,FIROZABAD,INDIA,Behror,INDIA,18.662,5.5986,5.598599999999999,27.1527986,78.3991439,27.8900657,76.2858227,BTHPQGEN06,GLASS BOTTLE_100 PIPERS_750ml,100 PIPERS,223.93887095541083,0.15,626.87,0.63,394.82,High
7653,Oaken Glow,0.55,43400.0,75.0,500,Flint,Whisky,FIROZABAD,INDIA,Itanagar,INDIA,21.7,11.935,11.935,27.1527986,78.3991439,27.0979659,93.6237291,BTOGQGEN03,GLASS BOTTLE_OAKEN GLOW_750ml,OAKEN GLOW,1505.7822499920424,0.05,1633.77,1.63,159.46,High
7654,Imperial Blue,100.0,43320.0,37.5,240,Flint,Whisky,KAMRUP,INDIA,Guwahati,INDIA,10.3968,0.0,1039.68,26.14688605,91.22273972821812,26.1805978,91.753943,BTIBPGEN27,PLAIN BOTTLES - BULK_IMPERIAL BLUE_375ml,IMPERIAL BLUE,53.14727379055086,0.15,82.88,0.08,5136.66,Very High
7655,Royal Stag,100.0,43285.0,18.0,170,Flint,Whisky,PANIPAT,INDIA,Derabassi,INDIA,7.35845,0.0,735.845,29.3912753,76.9771675,30.5964,76.8433,BTRSNGEN29,GLASS BOTTLE_ROYAL STAG_180ml,ROYAL STAG,134.62241691842428,0.15,148.59,0.15,8615.19,Very High
7656,Oaken Glow,0.3,43280.0,75.0,500,Flint,Whisky,FIROZABAD,INDIA,Gwalior,INDIA,21.64,6.492,6.492,27.1527986,78.3991439,26.2037247,78.1573628,BTOGQGEN03,PLAIN BOTTLES - BULK_OAKEN GLOW_750ml,OAKEN GLOW,108.23175854968028,0.15,351.32,0.35,159.46,High
7657,Royal Stag,0.55,43248.0,18.0,170,Flint,Whisky,FIROZABAD,INDIA,Gwalior,INDIA,7.35216,4.043688,4.043688,27.1527986,78.3991439,26.2037247,78.1573628,BTRSNGEN12,GLASS BOTTLE_ROYAL STAG_180ml,ROYAL STAG,108.23175854968028,0.15,119.36,0.12,8615.19,Very High
7658,Blenders,0.415,43230.0,37.5,250,FLINT,WHISKY,FIROZABAD,INDIA,Karnal ,INDIA,10.8075,4.4851125,4.4851125,27.1527986,78.3991439,29.6803266,76.9896254,BTBPPGEN12,GLASS BOTTLE_BLENDERS PRIDE_375ml,BLENDERS PRIDE,313.0238140061687,0.15,507.45,0.51,2580.63,Very High
7659,Royal Stag,100.0,43201.0,75.0,485,Flint,Whisky,PANIPAT,INDIA,Behror,INDIA,20.952485,0.0,2095.2485,29.3912753,76.9771675,27.8900657,76.2858227,BTRSQGEN29,PLAIN BOTTLES - BULK_ROYAL STAG_750ml,ROYAL STAG,180.04445537899656,0.15,565.86,0.57,8615.19,Very High
7660,Royal Salute,0.049,43200.0,70.0,690,Extra Flint,Whisky,Verona ,Italy,KILMALID,SCOTLAND,29.808,1.45736166,1.460592,45.4384958,10.9924122,56.6456489,-5.4313062,0E990002,RSFE3 BOT 70 CO GLS BG LV,ROYAL SALUTE FASHION 21YO,1685.9549703285536,0.05,2512.75,2.51,26.6,Medium-High
7661,Blenders,0.35,43200.0,37.5,250,Flint,Whisky,VADODARA,INDIA,Nashik,INDIA,10.8,3.78,3.78,22.2973142,73.1942567,20.0112475,73.7902364,BTBPPGEN12,GLASS BOTTLE_BLENDERS PRIDE_375ml,BLENDERS PRIDE,261.6030434398766,0.15,423.8,0.42,2580.63,Very High
7662,Imperial Blue,0.3,43200.0,18.0,145,Flint,Whisky,FIROZABAD,INDIA,Kanpur,INDIA,6.264,1.8792,1.8792,27.1527986,78.3991439,26.4609135,80.3217588,BTIBNGEN08,PLAIN BOTTLES - BULK_IMPERIAL BLUE_180ml,IMPERIAL BLUE,205.73238983849643,0.15,193.31,0.19,5136.66,Very High
7663,Imperial Blue,0.15,43200.0,37.5,240,Flint,Whisky,RISHIKESH,INDIA,Karnal ,INDIA,10.368,1.5552,1.5552,30.1086537,78.2916193,29.6803266,76.9896254,BTIBPGEN07,GLASS BOTTLE_IMPERIAL BLUE_375ml,IMPERIAL BLUE,134.24365645026396,0.15,208.78,0.21,5136.66,Very High
7664,Royal Stag,0.55,43200.0,18.0,170,Flint,Whisky,FIROZABAD,INDIA,Kanpur,INDIA,7.344,4.0392,4.0392,27.1527986,78.3991439,26.4609135,80.3217588,BTRSNGEN12,PLAIN BOTTLES - BULK_ROYAL STAG_180ml,ROYAL STAG,205.73238983849643,0.15,226.63,0.23,8615.19,Very High
7665,Royal Stag,0.415,43200.0,37.5,280,Flint,Whisky,FIROZABAD,INDIA,Behror,INDIA,12.096,5.01984,5.019839999999999,27.1527986,78.3991439,27.8900657,76.2858227,BTRSPGEN12,PLAIN BOTTLES - BULK_ROYAL STAG_375ml,ROYAL STAG,223.93887095541083,0.15,406.31,0.41,8615.19,Very High
7666,Imperial Blue,0.55,43200.0,37.5,240,FLINT,WHISKY,FIROZABAD,INDIA,Guwahati,INDIA,10.368,5.7024,5.702400000000001,27.1527986,78.3991439,26.1805978,91.753943,BTIBPGEN07,GLASS BOTTLE_IMPERIAL BLUE_375ml,IMPERIAL BLUE,1330.793921533599,0.05,689.88,0.69,5136.66,Very High
7667,Imperial Blue,0.55,43200.0,75.0,400,FLINT,WHISKY,FIROZABAD,INDIA,Nalagarh,INDIA,17.28,9.504,9.504,27.1527986,78.3991439,31.042466,76.7176443,BTIBQOSC08,GLASS BOTTLE_IMPERIAL BLUE_750ml,IMPERIAL BLUE,462.317748622655,0.15,1198.33,1.2,5136.66,Very High
7668,Blenders,0.55,43200.0,37.5,250,FLINT,WHISKY,FIROZABAD,INDIA,Bhubneshwar,INDIA,10.8,5.94,5.940000000000001,27.1527986,78.3991439,20.9603876,82.719444,BTBPPOSC12,GLASS BOTTLE_BLENDERS PRIDE_375ml,BLENDERS PRIDE,816.2340024625331,0.15,1322.3,1.32,2580.63,Very High
7669,Royal Stag,100.0,43185.0,37.5,280,Flint,Whisky,DELHI,INDIA,Karnal ,INDIA,12.0918,0.0,1209.1799999999998,28.6138954,77.2090057,29.6803266,76.9896254,BTRSPGEN29,GLASS BOTTLE_ROYAL STAG_375ml,ROYAL STAG,120.48031840598772,0.15,218.52,0.22,8615.19,Very High
7670,Royal Stag,100.0,43183.0,75.0,485,Flint,Whisky,DELHI,INDIA,Karnal ,INDIA,20.943755,0.0,2094.3755,28.6138954,77.2090057,29.6803266,76.9896254,BTRSQGEN29,PLAIN BOTTLES - BULK_ROYAL STAG_750ml,ROYAL STAG,120.48031840598772,0.15,378.5,0.38,8615.19,Very High
7671,Royal Stag,100.0,43167.0,75.0,485,Flint,Whisky,AMBALA,INDIA,Behror,INDIA,20.935995,0.0,2093.5995,30.3843674,76.770421,27.8900657,76.2858227,BTRSQGEN29,GLASS BOTTLE_ROYAL STAG_750ml,ROYAL STAG,281.31762810721744,0.15,883.45,0.88,8615.19,Very High
7672,Imperial Blue,100.0,43157.0,75.0,410,Flint,Whisky,AMBALA,INDIA,Derabassi,INDIA,17.69437,0.0,1769.437,30.3843674,76.770421,30.5964,76.8433,BTIBQGEN27,GLASS BOTTLE_IMPERIAL BLUE_750ml,IMPERIAL BLUE,24.58936070206829,0.15,65.26,0.07,5136.66,Very High
7673,Blenders,0.527,43152.0,100.0,590,Flint,Whisky,SURAT,INDIA,Hyderabad,INDIA,25.45968,13.4087648,13.41725136,21.2094892,72.8317058,17.360589,78.4740613,BTBPLGEN12,GLASS BOTTLE_BLENDERS PRIDE_1000ml,BLENDERS PRIDE,730.5136458037183,0.15,2789.8,2.79,2580.63,Very High
7674,Imperial Blue,100.0,43124.0,37.5,240,Flint,Whisky,HYDERABAD,INDIA,Hyderabad,INDIA,10.34976,0.0,1034.976,17.360589,78.4740613,17.360589,78.4740613,BTIBPGEN27,PLAIN BOTTLES - BULK_IMPERIAL BLUE_375ml,IMPERIAL BLUE,0.0,0.15,0.0,0.0,5136.66,Very High
7675,Blenders,0.415,43110.0,75.0,420,Flint,Whisky,FIROZABAD,INDIA,Gwalior,INDIA,18.1062,7.514073,7.514073,27.1527986,78.3991439,26.2037247,78.1573628,BTBPQGEN12,PLAIN BOTTLES - BULK_BLENDERS PRIDE_750ml,BLENDERS PRIDE,108.23175854968028,0.15,293.95,0.29,2580.63,Very High
7676,Imperial Blue,100.0,43100.0,18.0,145,Flint,Whisky,JAIPUR,INDIA,Behror,INDIA,6.2495,0.0,624.95,26.9154576,75.8189817,27.8900657,76.2858227,BTIBNGEN27,PLAIN BOTTLES - BULK_IMPERIAL BLUE_180ml,IMPERIAL BLUE,117.76319288536028,0.15,110.39,0.11,5136.66,Very High
7677,Imperial Blue,100.0,43056.0,18.0,145,FLINT,WHISKY,JAIPUR,INDIA,Chomu,INDIA,6.24312,0.0,624.312,26.9154576,75.8189817,27.1726642,75.720359,BTIBNGEN27,GLASS BOTTLE_IMPERIAL BLUE_180ml,IMPERIAL BLUE,30.221894024437134,0.15,28.3,0.03,5136.66,Very High
7678,Royal Stag,100.0,43050.0,18.0,170,Flint,Whisky,DELHI,INDIA,Nalagarh,INDIA,7.3185,0.0,731.85,28.6138954,77.2090057,31.042466,76.7176443,BTRSNGEN29,GLASS BOTTLE_ROYAL STAG_180ml,ROYAL STAG,274.17169148610554,0.15,300.98,0.3,8615.19,Very High
7679,Imperial Blue,100.0,43044.0,18.0,150,Flint,Whisky,VARANASI,INDIA,Kanpur,INDIA,6.4566,0.0,645.66,25.3356491,83.0076292,26.4609135,80.3217588,BTIBNGEN27,GLASS BOTTLE_IMPERIAL BLUE_180ml,IMPERIAL BLUE,296.35865120305,0.15,287.02,0.29,5136.66,Very High
7680,Blenders,0.15,42990.0,37.5,330,Flint,Whisky,BAHADURGARH,INDIA,Hyderabad,INDIA,14.1867,2.128005,2.128005,28.6933239,76.9332373,17.360589,78.4740613,BTBRPGEN03,GLASS BOTTLE_BLENDERS PRIDE RESERVE COLLECTION_375ml,BLENDERS PRIDE RESERVE COLLECTION,1269.9201089540418,0.05,900.8,0.9,436.98,High
7681,Royal Stag,100.0,42985.0,18.0,170,FLINT,WHISKY,KAMRUP,INDIA,Guwahati,INDIA,7.30745,0.0,730.745,26.14688605,91.22273972821812,26.1805978,91.753943,BTRSNGEN29,GLASS BOTTLE_ROYAL STAG_180ml,ROYAL STAG,53.14727379055086,0.15,58.26,0.06,8615.19,Very High
7682,Royal Stag,0.527,42966.0,100.0,590,FLINT,WHISKY,SURAT,INDIA,Nashik,INDIA,25.34994,13.3509684,13.35941838,21.2094892,72.8317058,20.0112475,73.7902364,BTRSLGEN12,GLASS BOTTLE_ROYAL STAG_1000ml,ROYAL STAG,166.44629632295297,0.15,632.91,0.63,8615.19,Very High
7683,Blenders,0.3,42960.0,37.5,250,Flint,Whisky,FIROZABAD,INDIA,Guwahati,INDIA,10.74,3.222,3.222,27.1527986,78.3991439,26.1805978,91.753943,BTBPPOSC12,PLAIN BOTTLES - BULK_BLENDERS PRIDE_375ml,BLENDERS PRIDE,1330.793921533599,0.05,714.64,0.71,2580.63,Very High
7684,Imperial Blue,100.0,42945.0,75.0,410,Flint,Whisky,PANIPAT,INDIA,Derabassi,INDIA,17.60745,0.0,1760.745,29.3912753,76.9771675,30.5964,76.8433,BTIBQGEN27,GLASS BOTTLE_IMPERIAL BLUE_750ml,IMPERIAL BLUE,134.62241691842428,0.15,355.55,0.36,5136.66,Very High
7685,Imperial Blue,100.0,42944.0,18.0,145,Flint,Whisky,DHANBAD,INDIA,Ranchi,INDIA,6.22688,0.0,622.688,23.7952809,86.4309638,23.3700501,85.3250387,BTIBNGEN27,PLAIN BOTTLES - BULK_IMPERIAL BLUE_180ml,IMPERIAL BLUE,122.21923769006028,0.15,114.16,0.11,5136.66,Very High
7686,Imperial Blue,100.0,42933.0,75.0,400,FLINT,WHISKY,PANIPAT,INDIA,Karnal ,INDIA,17.1732,0.0,1717.3200000000002,29.3912753,76.9771675,29.6803266,76.9896254,BTIBQGEN27,GLASS BOTTLE_IMPERIAL BLUE_750ml,IMPERIAL BLUE,32.16362733893348,0.15,82.85,0.08,5136.66,Very High
7687,Blenders,0.377,42912.0,37.5,250,FLINT,WHISKY,BHONGIR,INDIA,Vijaywada,INDIA,10.728,4.044456,4.044456,17.5172789,78.8863383,16.511298,80.6346206,BTBPPOSC12,GLASS BOTTLE_BLENDERS PRIDE_375ml,BLENDERS PRIDE,216.94922629865994,0.15,349.11,0.35,2580.63,Very High
7688,Imperial Blue,100.0,42871.0,37.5,240,Flint,Whisky,AMBALA,INDIA,Karnal ,INDIA,10.28904,0.0,1028.904,30.3843674,76.770421,29.6803266,76.9896254,BTIBPGEN27,GLASS BOTTLE_IMPERIAL BLUE_375ml,IMPERIAL BLUE,81.07985724673989,0.15,125.14,0.13,5136.66,Very High
7689,Imperial Blue,100.0,42864.0,18.0,145,FLINT,WHISKY,GWALIOR,INDIA,Gwalior,INDIA,6.21528,0.0,621.528,26.2037247,78.1573628,26.2037247,78.1573628,BTIBNGEN27,GLASS BOTTLE_IMPERIAL BLUE_180ml,IMPERIAL BLUE,0.0,0.15,0.0,0.0,5136.66,Very High
7690,Royal Stag,100.0,42858.0,75.0,485,FLINT,WHISKY,DELHI,INDIA,Behror,INDIA,20.78613,0.0,2078.613,28.6138954,77.2090057,27.8900657,76.2858227,BTRSQGEN29,GLASS BOTTLE_ROYAL STAG_750ml,ROYAL STAG,121.05535204586752,0.15,377.44,0.38,8615.19,Very High
7691,Blenders,0.527,42852.0,100.0,590,Flint,Whisky,SURAT,INDIA,Hyderabad,INDIA,25.28268,13.3155448,13.32397236,21.2094892,72.8317058,17.360589,78.4740613,BTBPLGEN12,GLASS BOTTLE_BLENDERS PRIDE_1000ml,BLENDERS PRIDE,730.5136458037183,0.15,2770.4,2.77,2580.63,Very High
7692,Imperial Blue,0.15,42840.0,75.0,410,Flint,Whisky,RISHIKESH,INDIA,Karnal ,INDIA,17.5644,2.63466,2.63466,30.1086537,78.2916193,29.6803266,76.9896254,BTIBQGEN07,GLASS BOTTLE_IMPERIAL BLUE_750ml,IMPERIAL BLUE,134.24365645026396,0.15,353.69,0.35,5136.66,Very High
7693,Royal Stag,100.0,42837.0,75.0,485,Flint,Whisky,DELHI,INDIA,Chomu,INDIA,20.775945,0.0,2077.5945,28.6138954,77.2090057,27.1726642,75.720359,BTRSQGEN29,GLASS BOTTLE_ROYAL STAG_750ml,ROYAL STAG,216.98729918375005,0.15,676.22,0.68,8615.19,Very High
7694,Imperial Blue,100.0,42804.0,37.5,240,Flint,Whisky,HYDERABAD,INDIA,Hyderabad,INDIA,10.27296,0.0,1027.296,17.360589,78.4740613,17.360589,78.4740613,BTIBPGEN27,GLASS BOTTLE_IMPERIAL BLUE_375ml,IMPERIAL BLUE,0.0,0.15,0.0,0.0,5136.66,Very High
7695,Kahlua,0.22,42768.0,50.0,390,AMBER,LIQUOR,"BURLINGTON, WI",USA,FORT SMITH,USA,16.67952,3.6694944,3.6694944,42.69332,-88.26525080386565,35.3083112,-94.32888672060204,BCC203210,BC 04D2 KAH 32 500X12 ROW 21,KAHLUA ORIGINAL,973.4756453114994,0.15,2435.57,2.44,290.0,High
7696,Royal Stag,0.527,42768.0,37.5,280,FLINT,WHISKY,SURAT,INDIA,Nashik,INDIA,11.97504,6.3068544,6.31084608,21.2094892,72.8317058,20.0112475,73.7902364,BTRSPOSC12,GLASS BOTTLE_ROYAL STAG_375ml,ROYAL STAG,166.44629632295297,0.15,298.98,0.3,8615.19,Very High
7697,Imperial Blue,100.0,42765.0,75.0,410,Flint,Whisky,YAMUNANAGAR,INDIA,Karnal ,INDIA,17.53365,0.0,1753.3650000000002,30.1231349,77.286329,29.6803266,76.9896254,BTIBQGEN27,GLASS BOTTLE_IMPERIAL BLUE_750ml,IMPERIAL BLUE,56.941563379269034,0.15,149.76,0.15,5136.66,Very High
7698,Royal Stag,0.55,42756.0,75.0,485,Flint,Whisky,FIROZABAD,INDIA,Guwahati,INDIA,20.73666,11.405163,11.405163000000002,27.1527986,78.3991439,26.1805978,91.753943,BTRSQOSC12,GLASS BOTTLE_ROYAL STAG_750ml,ROYAL STAG,1330.793921533599,0.05,1379.81,1.38,8615.19,Very High
7699,Blenders,0.15,42750.0,37.5,330,Flint,Whisky,BAHADURGARH,INDIA,Nashik,INDIA,14.1075,2.116125,2.116125,28.6933239,76.9332373,20.0112475,73.7902364,BTBRPGEN03,GLASS BOTTLE_BLENDERS PRIDE RESERVE COLLECTION_375ml,BLENDERS PRIDE RESERVE COLLECTION,1016.3944664370825,0.05,716.94,0.72,436.98,High
7700,100 Pipers,0.527,42720.0,18.0,190,FLINT,WHISKY,SURAT,INDIA,Hyderabad,INDIA,8.1168,4.274848,4.2775536,21.2094892,72.8317058,17.360589,78.4740613,BTHPNGEN06,GLASS BOTTLE_100 PIPERS_180ml,100 PIPERS,730.5136458037183,0.15,889.41,0.89,394.82,High
7701,Royal Stag,0.3,42720.0,75.0,480,FLINT,WHISKY,FIROZABAD,INDIA,Meghalaya,INDIA,20.5056,6.15168,6.15168,27.1527986,78.3991439,25.5379432,91.2999102,BTRSQOSC13,GLASS BOTTLE_ROYAL STAG_750ml,ROYAL STAG,1297.3813147251615,0.05,1330.18,1.33,8615.19,Very High
7702,Pernod,0.08,42685.0,70.0,660,EXTRA FLINT,ANISEED,ARQUES,FRANCE,THUIR,FRANCE,28.1721,2.253768,2.253768,50.7396639,2.3062068,42.6291282,2.7557657,PR715216,BOUT PERN ABS 70CL DECORE,PERNOD_ABSINTHE,902.4974194047521,0.15,3813.79,3.81,3.81,Medium-Low
